,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,5170036.0,595.0,102.0,0.0,0.0,0.0,0.0,9.0,521472.0,0.0,42.0,306.0,37.0,149.0,0.0,0.0,0.0,45.0,0.0,117.0,13.0,60.0,556.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1245.0,469.0,10668.0,88.0,3303.0,2228.0,2497.0,3927.0,3.0,1.0,1940.0,340.0,46.0,0.0,0.0,4626.0,2186.0,2.0,22.0,2333.0,0.0,10.0,65.0,846.0,0.0,43.0,761.0,0.0
1,3.0,259983.0,0.0,0.0,0.0,0.0,139.0,0.0,6.0,0.0,0.0,0.0,0.0,8068.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,505.0,4.0,924.0,14.0,25.0,257.0,10.0,0.0,698.0,0.0,0.0,0.0,0.0,79.0,931.0,0.0,0.0,599.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
2,335.0,6.0,251989.0,0.0,0.0,0.0,0.0,5.0,132755.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,173.0,1.0,132.0,0.0,2405.0,77.0,88.0,59.0,7920.0,0.0,214.0,12.0,0.0,0.0,0.0,245.0,612.0,20.0,0.0,67.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.0,0.0,0.0,904017.0,0.0,0.0,0.0,102.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,31.0,1.0,0.0,0.0,3.0,994.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,759.0,17.0,10277.0,9.0,5954.0,0.0,222.0,3895.0,0.0,10.0,1400.0,25.0,1.0,0.0,0.0,1311.0,3195.0,3.0,0.0,2120.0,0.0,33.0,80.0,189.0,0.0,2.0,83.0,0.0
4,0.0,0.0,0.0,1.0,8305193.0,0.0,0.0,4024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,655710.0,5570.0,10.0,810.0,4.0,1946.0,3675.0,0.0,193.0,0.0,390.0,0.0,0.0,0.0,0.0,6443.0,154.0,56853.0,4.0,42199.0,107.0,2731.0,18383.0,26.0,63.0,5216.0,145.0,1.0,0.0,0.0,15495.0,19500.0,47.0,952.0,20695.0,0.0,77.0,3079.0,256.0,0.0,161.0,143.0,0.0
5,0.0,0.0,0.0,0.0,0.0,4423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,40.0,190.0,0.0,0.0,0.0,0.0,482634.0,27735.0,16.0,0.0,0.0,540.0,0.0,383.0,0.0,8.0,0.0,78.0,0.0,4.0,39838.0,53.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,304.0,2300.0,104.0,10619.0,7.0,298.0,202.0,843.0,1233.0,32.0,0.0,571.0,21.0,0.0,0.0,0.0,783.0,3448.0,8.0,0.0,443.0,0.0,5.0,105.0,19.0,0.0,13.0,32.0,0.0
7,308.0,1.0,5.0,0.0,0.0,0.0,97.0,636450.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,44536.0,1.0,5651.0,0.0,4.0,47.0,0.0,0.0,0.0,5.0,0.0,0.0,7666.0,2.0,1778.0,199.0,12337.0,1.0,4351.0,67.0,409.0,1309.0,532.0,0.0,7299.0,111.0,0.0,0.0,0.0,1274.0,1163.0,6.0,27.0,1278.0,0.0,30.0,426.0,203.0,0.0,85.0,240.0,0.0
8,22715.0,1.0,1667.0,0.0,0.0,0.0,0.0,1.0,6717774.0,0.0,101.0,104.0,0.0,8.0,2179.0,12.0,0.0,5031.0,1137.0,177.0,0.0,39.0,1180.0,0.0,2.0,1.0,0.0,0.0,0.0,56.0,811.0,1500.0,44.0,3390.0,86.0,91568.0,6823.0,3182.0,4516.0,1408.0,0.0,7203.0,1.0,306.0,0.0,0.0,12008.0,2044.0,0.0,0.0,8722.0,0.0,10.0,586.0,37.0,0.0,263.0,196.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5435.0,0.0,0.0,12.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,396.0,16.0,0.0,0.0,2957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
