,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
27,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,17.0,90.0,1.0,0.0,267.0,89.0,118.0,4963.0,3666.0,6731.0,0.0,3520.0,7.0,14.0,1352401.0,719.0,564.0,73.0,1530.0,114.0,507.0,35382.0,1541.0,127.0,354.0,755.0,0.0,0.0,211.0,59.0,657.0,0.0,0.0,2989.0,1028.0,27.0,179.0,698.0,0.0,49.0,50.0,98.0,0.0,86.0,51.0,0.0
28,50.0,1.0,7.0,0.0,252.0,0.0,0.0,23.0,150.0,0.0,171.0,0.0,187.0,261.0,11.0,15.0,157.0,6210.0,709.0,190.0,4220.0,9202.0,32938.0,0.0,2102.0,68.0,3334.0,4834.0,1386995.0,3130.0,286.0,14283.0,731.0,5079.0,107.0,33727.0,302.0,3320.0,8133.0,56.0,57.0,4308.0,213.0,92.0,0.0,0.0,5475.0,1270.0,208.0,10952.0,4086.0,0.0,753.0,1557.0,444.0,0.0,295.0,343.0,0.0
29,1.0,123.0,0.0,0.0,2.0,0.0,0.0,83.0,46.0,0.0,401.0,70.0,23.0,3857.0,28.0,55.0,0.0,158.0,253.0,227.0,1804.0,908.0,40.0,0.0,30.0,0.0,44.0,42.0,1106.0,345220.0,10.0,173.0,2.0,313.0,110.0,5415.0,1323.0,217.0,93.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,1628.0,27.0,12.0,8.0,225.0,0.0,0.0,20.0,1.0,0.0,10.0,46.0,0.0
30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,901.0,1.0,0.0,1.0,0.0,0.0,31.0,3.0,0.0,0.0,68.0,20.0,1977.0,5044.0,50.0,355.0,0.0,0.0,0.0,7.0,236.0,5.0,2.0,186605.0,8.0,0.0,71.0,7.0,5264.0,15.0,26.0,709.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,80.0,99.0,0.0,32.0,75.0,0.0,0.0,4.0,140.0,0.0,0.0,1.0,0.0
31,110.0,82.0,13.0,102.0,151.0,0.0,575.0,16.0,60.0,0.0,1.0,11.0,0.0,174.0,0.0,49.0,1076.0,1120.0,52.0,69.0,18.0,3994.0,7373.0,2.0,6956.0,12.0,1424.0,22.0,90.0,1.0,8.0,5467367.0,38341.0,36072.0,47.0,10155.0,5834.0,987.0,2618.0,9.0,5.0,632.0,738.0,362.0,0.0,0.0,21649.0,868.0,818.0,583.0,13098.0,0.0,325.0,367.0,20302.0,0.0,79.0,2418.0,0.0
32,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,117.0,0.0,11.0,0.0,11.0,194.0,0.0,39.0,0.0,30.0,0.0,0.0,0.0,0.0,3951.0,150891.0,3922.0,3.0,17.0,75.0,156.0,155.0,152.0,0.0,41.0,1.0,0.0,0.0,0.0,480.0,22.0,0.0,0.0,907.0,0.0,0.0,0.0,66989.0,0.0,1.0,697.0,0.0
33,474.0,649.0,40.0,130.0,6762.0,0.0,716.0,4066.0,992.0,0.0,17.0,13.0,1.0,2312.0,17.0,83.0,0.0,189.0,1566.0,27235.0,595.0,16455.0,8948.0,19.0,3871.0,8331.0,1312.0,61.0,455.0,241.0,137.0,8647.0,659.0,7554153.0,1137.0,55572.0,4155.0,2339.0,16907.0,581.0,0.0,17543.0,1173.0,363.0,0.0,1.0,22685.0,5009.0,2824.0,535.0,31515.0,0.0,118.0,319.0,6634.0,0.0,111.0,1528.0,0.0
34,24.0,10.0,1.0,25.0,2.0,0.0,0.0,8.0,26.0,0.0,7.0,4.0,0.0,41.0,0.0,4.0,0.0,11.0,118.0,131.0,0.0,421.0,518.0,0.0,4.0,4.0,3.0,805.0,4.0,13.0,14.0,62.0,1.0,1216.0,902543.0,2250.0,2178.0,569.0,1622.0,2.0,0.0,657.0,7.0,49.0,0.0,83.0,3601.0,858.0,96.0,0.0,2935.0,0.0,19.0,8.0,7.0,0.0,24.0,166.0,0.0
35,1351.0,571.0,106.0,24413.0,4655.0,0.0,471.0,209.0,43522.0,6.0,502.0,293.0,353.0,1425.0,2493.0,764.0,226571.0,8772.0,3943.0,1826.0,20765.0,12164.0,14852.0,4320.0,7549.0,1074.0,3915.0,56.0,3094.0,661.0,7020.0,4994.0,17.0,13030.0,8990.0,7224425.0,79530.0,2097.0,160415.0,662.0,86.0,32948.0,503.0,1695.0,0.0,0.0,398609.0,20089.0,11779.0,800.0,63787.0,0.0,70.0,126.0,80.0,0.0,1063.0,599.0,0.0
36,464.0,183.0,36.0,5.0,23.0,0.0,0.0,8.0,31244.0,0.0,455.0,637.0,58.0,294.0,30.0,129.0,3030.0,880.0,217.0,310.0,7.0,385.0,324.0,158.0,70.0,52.0,341.0,1.0,31.0,3219.0,12.0,117.0,8.0,3982.0,4765.0,136591.0,4487447.0,33940.0,7522.0,33.0,0.0,2358.0,1131.0,125.0,0.0,0.0,38924.0,846.0,1193.0,4.0,87186.0,0.0,73.0,1185.0,41.0,0.0,353.0,4716.0,0.0
37,67.0,62.0,7.0,0.0,0.0,0.0,0.0,3.0,2807.0,0.0,10.0,77.0,0.0,82.0,0.0,18.0,0.0,0.0,7.0,5.0,0.0,26.0,18.0,0.0,5.0,0.0,0.0,0.0,17.0,16.0,7.0,143.0,46.0,937.0,971.0,1947.0,10696.0,898996.0,633.0,72.0,3.0,1042.0,75.0,11.0,0.0,0.0,10908.0,358.0,93.0,1.0,4961.0,0.0,89.0,711.0,241.0,0.0,2127.0,2218.0,0.0
38,341.0,357.0,3.0,22.0,1687.0,0.0,29.0,293.0,171.0,0.0,0.0,8.0,0.0,231.0,6.0,157.0,578.0,508.0,314.0,213.0,456.0,109.0,4837.0,5.0,268.0,0.0,524.0,2598.0,5017.0,187.0,3583.0,15068.0,826.0,13593.0,3765.0,15745.0,4284.0,4348.0,4203541.0,92.0,65.0,74446.0,1048.0,33.0,0.0,1.0,13022.0,31800.0,390.0,83.0,10778.0,0.0,392.0,2707.0,1039.0,0.0,808.0,604.0,0.0
39,5.0,30.0,23.0,0.0,0.0,0.0,0.0,1958.0,14.0,0.0,0.0,2.0,0.0,33.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,217.0,0.0,0.0,57.0,1.0,405.0,1.0,1777.0,53.0,188.0,1484.0,109306.0,68.0,5336.0,2.0,0.0,0.0,0.0,584.0,516.0,0.0,0.0,259.0,0.0,12.0,24.0,6.0,0.0,3.0,14.0,0.0
40,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,43.0,0.0,4.0,0.0,8903.0,89.0,446.0,620.0,10.0,573271.0,17548.0,3337.0,0.0,0.0,0.0,273.0,133.0,194.0,20.0,59.0,0.0,76.0,128.0,0.0,0.0,0.0,2.0,0.0
41,800.0,139.0,611.0,12.0,803.0,0.0,0.0,653.0,2497.0,0.0,2.0,5.0,2.0,105.0,3.0,77.0,297.0,50.0,9.0,2610.0,276.0,183.0,62.0,0.0,24.0,0.0,512.0,0.0,3185.0,4.0,15.0,1048.0,31.0,14195.0,1152.0,17955.0,1855.0,2919.0,11192.0,1674.0,935.0,1543240.0,981.0,5.0,0.0,0.0,9683.0,14607.0,119.0,3.0,4143.0,0.0,110.0,1321.0,1023.0,0.0,59.0,1015.0,0.0
42,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,1.0,0.0,0.0,19.0,35.0,3.0,531.0,1668.0,113.0,0.0,0.0,1.0,0.0,12.0,0.0,3892.0,30.0,1789.0,3710.0,466.0,19.0,0.0,0.0,391.0,1580663.0,7549.0,0.0,0.0,806.0,197.0,3979.0,36.0,1511.0,0.0,1.0,116.0,4.0,0.0,610.0,70.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271175.0,0.0,43357.0,6127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473543.0,9366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,358.0,63.0,146.0,2.0,9.0,0.0,0.0,391.0,765.0,0.0,482.0,454.0,39.0,340.0,62.0,1394.0,160.0,596.0,942.0,330.0,141.0,2025.0,817.0,0.0,536.0,104.0,97.0,26.0,166.0,477.0,33.0,19689.0,3260.0,32463.0,1845.0,16731.0,9207.0,5884.0,3498.0,110.0,18.0,3755.0,204.0,1944.0,0.0,65.0,6824341.0,3287.0,2082.0,2009.0,12116.0,0.0,122.0,1595.0,6299.0,0.0,1154.0,2112.0,0.0
47,141.0,73.0,1.0,0.0,52.0,0.0,0.0,38.0,89.0,0.0,0.0,0.0,0.0,59.0,25.0,6.0,0.0,132.0,13.0,134.0,12.0,15.0,191.0,18.0,51.0,1.0,0.0,0.0,175.0,36.0,1130.0,120.0,11.0,2263.0,468.0,1861.0,283.0,88.0,443.0,19.0,113.0,488.0,4.0,662.0,0.0,0.0,2633.0,515283.0,115.0,97.0,1357.0,0.0,8.0,4.0,88.0,0.0,92.0,41.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,778.0,0.0,3.0,12.0,1.0,0.0,104.0,69.0,163.0,222.0,24.0,904.0,0.0,0.0,8.0,1.0,8.0,0.0,3902.0,28.0,13735.0,948.0,21.0,72.0,0.0,0.0,78.0,4313.0,6.0,0.0,0.0,603.0,48.0,507535.0,1528.0,3629.0,0.0,36.0,0.0,3.0,0.0,52.0,19.0,0.0
49,328.0,3.0,225.0,0.0,238.0,0.0,0.0,0.0,66.0,0.0,260.0,70.0,0.0,1.0,1.0,868.0,0.0,1305.0,304.0,687.0,208.0,1833.0,3990.0,2242.0,3001.0,26537.0,84746.0,264.0,122205.0,578.0,29.0,3066.0,117.0,1090.0,1.0,1345.0,239.0,2258.0,110.0,214.0,13801.0,629.0,707.0,377.0,0.0,9.0,4944.0,56.0,59823.0,848611.0,218190.0,0.0,22459.0,3663.0,77.0,0.0,269.0,236.0,0.0
50,84.0,114.0,4.0,5.0,2962.0,0.0,475.0,157.0,218.0,0.0,78.0,66.0,3.0,54.0,857.0,1357.0,51.0,431.0,47.0,893.0,407.0,6037.0,1911.0,4.0,3730.0,31.0,1027.0,6.0,279.0,138.0,83.0,1517.0,123.0,21600.0,464.0,26581.0,5525.0,2683.0,1001.0,263.0,1.0,1767.0,8926.0,1651.0,0.0,0.0,11044.0,1701.0,14432.0,3708.0,2428243.0,0.0,339.0,94.0,868.0,0.0,712.0,538.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48406.0,5874618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,6.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,18.0,31.0,36.0,32.0,916.0,24.0,0.0,34.0,78.0,2.0,0.0,0.0,0.0,834.0,11.0,92.0,171.0,408.0,0.0,1910173.0,48.0,0.0,0.0,58.0,39.0,0.0
53,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,158.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,296.0,49.0,148.0,41.0,376.0,1583.0,2672.0,31.0,0.0,0.0,153.0,3.0,0.0,0.0,0.0,700.0,50.0,9.0,54.0,303.0,0.0,74.0,2797334.0,41.0,0.0,464.0,562.0,0.0
