,0
190,1548.3256711803945
191,158.2753216508787
192,79.61276134798932
193,111236.05983798184
194,4905.881039880645
195,18272.54981009807
196,1626.6934565909175
197,10750.018152913548
198,16361.976822586748
199,85181.32454052466
200,376.74918238462595
201,9398.882489658003
202,181.38917298068574
203,1449.4534274427074
204,3752.474335289499
205,8618.827884553608
206,289.7060021304933
207,3.302567837390062
208,51931.04514652162
209,899.3339156297519
210,44884.91094617246
211,2245.2791209247894
212,1765.713536953691
213,0.06474080028595916
214,413.62235882989836
215,100608.68848770631
216,1381.9745063830355
217,260.12758366628
218,75231.28527246551
219,1136.6970418827257
220,27868.037007607894
221,3511.6019269918725
222,3.082852999018215
223,3345.5218118775515
224,27267.640781978498
225,2095.839498942021
226,0.0743080535265893
227,35766.93543954731
228,2487.0962861389557
229,776.3282845866229
230,1143.085448725288
231,1231.99338328098
232,0.0432340611517138
233,66.93286139655997
234,15.211848891451151
235,0.04357229504850693
236,453.8548417552602
237,314.0351754240723
238,0.04836332662413393
239,1105.7289963908645
240,670905.7648065148
241,0.022995807601972656
242,0.04854387239024498
243,8244.15119010499
244,442.27471881642526
245,0.08025556494436424
246,251.60709166318296
247,11256.080500739485
248,123.27564514250167
249,425.3216589449795
250,1253.197130104103
251,2012.7565439317732
252,186386.70506313312
253,106909.08801485156
254,22156.283261300297
255,26428.789078677368
256,225045.34918645816
257,50965.14650623258
258,173995.57010576804
259,1294.2043270264958
260,81012.96954927746
261,367.0852765732283
262,41140.09597330606
263,8309.546522858507
264,6324.112152961612
265,1517.7035674671645
266,98.5881593741446
267,534712.6079977582
268,3787.904958318337
269,168377.63577609303
270,4761.622008100287
271,213073.12610335197
272,0.06156204566820983
273,14589.519437709369
274,710663.5148003064
275,20890.0386324013
276,39692.774050434964
277,181413.51737578388
278,9777.56493453932
279,139272.35535824025
280,17995.53045144085
281,20.127391848382207
282,392572.21589768206
283,127891.9086033446
284,43061.85026099675
285,0.07100434088367236
286,324541.0497533401
287,12362.468250391028
288,6034.7039803417965
289,2944.7386095746824
290,10240.294731339973
291,0.04054465028365372
292,419.16930163776226
293,221.42214810494085
294,0.04087251482298597
295,0.025895290235207726
296,0.024614067249473712
297,0.02173563869645307
298,6.760183661460578
299,0.026134743647274892
300,0.007787029039441841
301,0.02185092846930614
302,0.025587616340328707
303,0.02654324739655467
304,0.04507291727188817
305,0.025902562052359225
306,27.47882584958021
307,0.025152063750867898
308,0.021368361963214844
309,0.025766232740913164
310,0.024018656157493178
311,1278.2093466158365
312,656.3303110629085
313,47.49837924942887
314,120.26381165272699
315,184.5128681717572
316,41.17984949160189
317,505.27771124820424
318,0.027938794776166682
319,53.209985767173045
320,0.03156080096844896
321,4.4833897762884565
322,0.02607506963527213
323,203.8970665823153
324,3.5076443297664137
325,0.03073098398033119
326,1252.6775048149982
327,0.022084329094321207
328,397.5672413732236
329,208.62761857013714
330,6.19259821860857
331,0.030706664589619972
332,81.83392936452329
333,945.583716961748
334,0.035291971877395245
335,1.1842264702379317
336,269.34008645021345
337,42.45724764278837
338,195.44482007229004
339,27.206661345785765
340,0.027726929204766344
341,157.42858790257924
342,11.032324429921001
343,71.5649663831596
344,0.037778656929370796
345,806.1780025175536
346,3.457327525031738
347,13.261043454000887
348,8.79968290615865
349,1.2091985698301906
350,0.016954090397427353
351,0.024581650291513102
352,0.027835743775053445
353,0.01714652729453519
354,15.475616837802644
355,64.47316024117859
356,2.3087441925408734
357,865.9910072706483
358,0.05175690751817276
359,0.02097700156982435
360,11224.903952454979
361,3779.4802596535296
362,133.52403597794725
363,19.219426406072632
364,154.3244919703017
365,996.3256390838612
366,35.28898703208116
367,277.22855986390795
368,122.99922361306912
369,99.8496637961172
370,54735.33017593369
371,9656.609121603475
372,6871.95245379007
373,2245.796730711916
374,18134.37708490503
375,16019.837925308135
376,64590.983722511875
377,163.00453782150024
378,4659.062969052512
379,68.26131162444052
380,1115.3025834035934
381,5394.590844627381
382,19582.840315819943
383,147.3424505969028
384,11.692137174232457
385,76354.96876733885
386,547.3281259285568
387,11584.260433608802
388,435.9468092534764
389,143.54786592063368
390,0.05815117440624992
391,260.23995707989747
392,37005.22898222793
393,6827.741358533373
394,596.1688570579933
395,32708.108892007098
396,428.2117643344368
397,19674.96986322876
398,2923.8382874174968
399,2.7550437858181875
400,680.381246578361
401,1901.070497860266
402,1540.4595953806195
403,0.06743991035443474
404,21064.421692395324
405,1051.875227700529
406,370.92743689021205
407,418.15388516999366
408,402.75690641112567
409,0.03770702032862418
410,113.91590329498915
411,24.431412288113478
412,0.03802301454008557
413,267.87399852320954
414,48.15881991679022
415,0.046311450637153376
416,360.7206865940414
417,454.6471897353424
418,0.02165018503285473
419,30.26405078943818
420,18475.737354109337
421,72.21053804123224
422,0.07782017954521044
423,877.2108025825503
424,994.7583165319814
425,30.910380635480536
426,450.6145419833875
427,821.5821875240022
428,266.2600405719901
429,73833.9154929135
430,2984.975231269155
431,8433.069674284096
432,4150.567320756439
433,3565.521326294706
434,7984.3321995593
435,60462.0270427963
436,138.65689813068505
437,2727.0691599469183
438,48.43348234136826
439,295.3370537828276
440,5127.04877897981
441,12782.366246230999
442,291.52185405861053
443,3.0254113782408467
444,45915.75271555454
445,370.1227853064438
446,22076.90913025577
447,768.2061406911193
448,1326.4149758259
449,0.059303653000418344
450,594.6970001095767
451,33619.553691635214
452,2807.927306545311
453,1083.0236393474956
454,33771.56679017737
455,998.9094698845886
456,10049.820711378088
457,1498.8047948858007
458,11.083551435936025
459,3827.5910104257005
460,14011.077012181799
461,317.20010519570343
462,0.0686464490602831
463,25659.652920618242
464,1289.550591332843
465,538.8165657158619
466,927.6365656881152
467,606.4378063529962
468,0.03866037100876241
469,981.4995248189696
470,24.937741626566883
471,0.03898045975831338
472,3532137.0074870107
473,1014.0996634551175
474,184957.09859131393
475,4398.400874644534
476,229.70895801675942
477,0.021609988545875307
478,0.04642667042001598
479,11302.53260058998
480,2426656.1057004468
481,70.04979719239492
482,13413.901859734837
483,4758.340953145618
484,256.8863688297212
485,15467.832879532583
486,247924.46464991395
487,19989.950304692527
488,84122.56524480967
489,172688.15434131076
490,205493.9286529017
491,119961.12824859467
492,22617.26119572343
493,130517.84133356629
494,97880.77209925209
495,805.7486141289513
496,2888.3471409403955
497,157.09449838116214
498,4950.335211101118
499,4135.056409879851
500,2517.176474651472
501,2923.125679073872
502,133.38012589363998
503,185527.448331614
504,12858.341805475988
505,29329.679614493234
506,2774.9636342706153
507,67570.49565524982
508,94.83610446640527
509,4685.618477182116
510,169696.41352988352
511,6207.99732118279
512,2643.3444565456275
513,91950.73634757781
514,9123.638463743158
515,190991.16375372405
516,25920.974901014895
517,63.392128342160575
518,74110.35057680024
519,50090.97281006076
520,23011.314523588164
521,0.06857532341128894
522,470013.01321570686
523,10886.519325614752
524,2091.190472675451
525,2093.2379251508764
526,5630.232504881581
527,0.038603726573635276
528,63.20803429513283
529,535.7659884263358
530,0.03892357722972519
531,115447.66820181863
532,0.0535391322328235
533,0.049105229526673407
534,0.045119190670494295
535,0.05580735588665828
536,0.02348870601055509
537,0.04928697033899054
538,0.05499674750963111
539,16.979324022134747
540,39282.96729100958
541,1137.0873779342314
542,66.20980988370373
543,0.05434838587651994
544,24.309294226995924
545,50825.47711041221
546,731.7151922048653
547,1513.1178858555822
548,25922.8863996152
549,10041.480891605193
550,2.514457350683357
551,4254.3819924391855
552,1246.948053745162
553,2819.066009109264
554,14.668612201362516
555,2.6966355941269105
556,0.06355708760104872
557,0.060944291056313694
558,0.055719803485418114
559,0.05984999594929904
560,61.76671439952133
561,0.06239201703266065
562,2671.922932209749
563,96.87213278799075
564,1037.670029687387
565,22.058675701942903
566,245.77048819284704
567,0.062375343252833046
568,119.52254114815851
569,2492.013241065973
570,370.60680194653503
571,46.3239605945766
572,1094.196971484035
573,520.993519732746
574,6316.396183206924
575,993.876721479872
576,2.9649617860067083
577,3790.007945360308
578,2566.7941933589846
579,4457.7887233084575
580,0.07185169848652258
581,10738.757209836418
582,368.12998799903386
583,281.5594562234658
584,99.54233377781053
585,242.63278780074356
586,0.0412280710314623
587,0.05348768229043831
588,0.05829151609031134
589,0.041558657620335
590,26522.767581885913
591,2.537263747853239
592,0.04545557052754492
593,10.444462998808968
594,0.05195408241865662
595,0.021096577351641638
596,0.04563118282255567
597,107.49975288731046
598,2188.340242725534
599,0.07679541280588603
600,103662.80854429207
601,172.26702174750181
602,55.63998786263467
603,105.54123144219284
604,3507.2151387977897
605,290.8586360747037
606,2572.1394688830137
607,73443.79795217667
608,3472.575146793185
609,271.6451720746313
610,831.3983655613802
611,1468.8344684782805
612,5448.5074567221145
613,43.66871063462572
614,223.4818868890793
615,6.010888216393312
616,512.6960664263468
617,267.17658677817906
618,2.8504535849316457
619,1610.0797014686552
620,0.05837598589483305
621,17038.86640544932
622,590.9499614098415
623,1379.426247673272
624,107.52484074760149
625,248.9557764049568
626,0.058357414242323054
627,106.0762416338057
628,3363.521839363048
629,80.65669403303171
630,71.58243787802446
631,1537.073510248043
632,527.7847739915406
633,9005.671487804097
634,1074.777162496781
635,0.05422105298784476
636,7717.588038919155
637,4616.467112830412
638,385.78052311464864
639,0.06765610376905293
640,6210.135373322519
641,277.65947633625683
642,94.4333801968412
643,64.8289251481852
644,372.88240461270544
645,0.037877032783628264
646,37.32521061773283
647,0.054372434614598
648,0.03819376793573611
649,1181.3191977618264
650,11.219478171427205
651,0.05130794662703483
652,28.39317623515967
653,0.058121627901788216
654,0.024972635515581914
655,0.051493078730693184
656,17.246928200297056
657,1295.120856879974
658,0.08369936668454553
659,125274.69345896796
660,13204.59551540325
661,4534.1273168951175
662,50.7637919874611
663,958.5850289658799
664,312.99668811059223
665,1345.8920277276798
666,4734.293998372196
667,1155.0326210682656
668,267.9001169077545
669,85.48312702227042
670,2014.9733913151906
671,3317.234863230472
672,48.69499509697038
673,57.95588615134093
674,79.23470344726002
675,142.55475770716419
676,383.07451660002505
677,0.062221471094616995
678,1510.9611482499085
679,0.0647940885294817
680,5329.695533736652
681,285.3109232259221
682,1085.1901128094992
683,189.18511846393193
684,1561.7773721849878
685,0.06477864071784427
686,150.53748924209455
687,1503.030793234167
688,490.5838501844463
689,284.4390003038788
690,1985.1471847145858
691,706.1016105133173
692,7975.002735229437
693,696.4940339296006
694,3.084711919205816
695,11194.749093479115
696,1424.4342792995817
697,627.2038886417372
698,0.07434883736734886
699,16098.585089210157
700,1065.6358066650675
701,55.74974540893101
702,37.6638044390953
703,160.6070725656647
704,0.043264191695895425
705,0.05576579993305447
706,6.124789873347471
707,0.04360256538377145
708,15449.190282411331
709,0.04747108133809791
710,0.04326768638897886
711,19.79737547921776
712,0.049632346530132716
713,0.019702876128727388
714,0.04343930488483061
715,63.56576099638271
716,4709.490692997122
717,0.07414887749876009
718,5258.4771514533995
719,2443.485120241513
720,34748.10729017924
721,183.72708521774848
722,1728.8210045341048
723,46.660697509416956
724,624.5532392548708
725,9540.585890539449
726,1534.093001563489
727,143.444530576486
728,61.366671470768175
729,1506.5743596545583
730,724.1107052074944
731,26.127039269211675
732,32.83478791322789
733,0.05706530715085357
734,5.509649078291023
735,14.91415810462929
736,0.053499504428979605
737,375.153224788744
738,0.05594572389939939
739,3614.0394254224716
740,151.10205024079818
741,639.2282097716657
742,53.80674304012496
743,54.020861008455384
744,0.0559260933283132
745,44.51108434893287
746,582.083893823164
747,6.257666872470632
748,38.680667806793025
749,261.56201684698743
750,168.9368844703903
751,2921.157333246053
752,367.77861475652344
753,0.05185810196958577
754,2537.5460448309655
755,696.9738636283746
756,101.6663782776226
757,0.0651040960229617
758,1200.3841854601815
759,197.65948601609045
760,12.575898491503969
761,18.92797713385761
762,120.08243319183816
763,0.035882153337704344
764,0.04742268457098637
765,0.05200703408418992
766,0.036190002328949054
767,39.60139754079747
768,216092.2092587201
769,0.050095150934490185
770,506.85215288404936
771,0.05684812051050173
772,0.024152412761331697
773,0.05027843761425216
774,372.66833497618575
775,267.22123960280726
776,0.08228658385280212
777,864.558992005354
778,996.455676731771
779,19.438043404274506
780,105686.25626686083
781,26472.371100290067
782,246.86968217463698
783,27898.793965235163
784,72500.42019925435
785,15213.272680226233
786,5874.4622487560055
787,4633.061317681901
788,11343.72280974698
789,21957.452633846922
790,116.08192838839113
791,703.3841938571207
792,12.993568018090384
793,750.4726394850505
794,2276.132195812472
795,118.84875414204265
796,146.87927551203364
797,3.2371132995048235
798,41593.423104408794
799,959.8120219331427
800,4185.168784137036
801,638.962985051735
802,1480.6557473996552
803,41.31030692557191
804,285.9128073837064
805,22820.383247317248
806,2318.5991603522734
807,110.13972367293913
808,15428.76509895425
809,1113.0679071129234
810,23458.16372185963
811,2689.4939734215154
812,0.05919266659956251
813,12145.063984598319
814,12918.365984449885
815,790.4863324896678
816,0.07297578963005909
817,7524.349401509762
818,1908.0554373647526
819,166.35708049656736
820,131.98803118440463
821,643.5604588332372
822,0.04214216505350849
823,16.408101822705127
824,35.66848124769148
825,0.04247629319317638
826,58.76191481639797
827,77830.10218869915
828,0.04712476278257554
829,7017.980175553371
830,0.05371937289946917
831,0.022180233637067472
832,0.04730325905639465
833,1053.1735250660627
834,1425.7712165078067
835,0.0787896723068777
836,1508.0919780499535
837,821.2358773980388
838,34.03550480765359
839,14270.490191868852
840,261721.16929664323
841,1548.3417271021503
842,24637.35655952698
843,94170.43342059065
844,11751.505404206908
845,1142.8062584295762
846,14261.841397184115
847,6763.340634054713
848,32524.792408763424
849,101.42514403470841
850,1247.967025604814
851,7778.602298836607
852,952.4132010061688
853,2188.282342002118
854,23.140297202739948
855,316.2685215599513
856,16195.81426860093
857,87855.83173999753
858,1782.624624476558
859,6376.299554954089
860,166.79124373291972
861,1001.3495128832702
862,3.0702375165052382
863,780.8831404422318
864,26065.65724811877
865,2326.5912905583787
866,276.6564488962273
867,17961.50776234081
868,1037.6674349933644
869,25381.71559995885
870,3062.9621159167414
871,8.45838136481952
872,7048.0820366983025
873,7361.255975291835
874,2502.4417164354104
875,0.06958420286985915
876,20782.397224052682
877,2317.415542072746
878,590.894554769343
879,159.95337236797977
880,1544.2231050130881
881,0.03940608978784369
882,396.0982488581733
883,44.991273270796135
884,0.039729308894602584
885,27.480891961709727
886,7.994707885531484
887,0.048532073781619334
888,13.41479304883465
889,0.05520367270267727
890,0.023107733566841194
891,0.04871289243086665
892,5.49403955515963
893,103.29239597359617
894,0.08045445757072707
895,696.8109407305325
896,226.443328453221
897,48.429466866811886
898,445.9962406391878
899,143855.68108292183
900,150612.71930342139
901,3135.6745456317603
902,38682.207727174056
903,11652.70546083339
904,170.60009485335632
905,439.45730243450174
906,1202.8526239291625
907,4965.53446313564
908,5658.389749920405
909,196.1177403538775
910,1516.5572855900368
911,30.22084438248765
912,928.7676453879249
913,707.8644783321364
914,1205.0766157712928
915,3.149968152859813
916,7944.983557126287
917,316.59359687810877
918,1807.138248926595
919,266.6574175075647
920,1048.2584383606843
921,0.061747103771895705
922,882.2163242854077
923,7401.156955060169
924,207.38008699580303
925,401.6047012070903
926,4126.367125105943
927,6989.609680136898
928,11591.094759895774
929,1917.819286819476
930,0.05752353385887997
931,35759.94867007955
932,9264.314061164596
933,4403.818253873265
934,0.07119717905648143
935,29581.183821072736
936,3719.8236469699636
937,206.12693732529036
938,292.44917940782045
939,242.47743341168282
940,0.04070004020790819
941,2258.623179860881
942,144.25269397450484
943,0.041028526284499094
944,31.488669612703532
945,0.05052167613470998
946,0.04619729590748978
947,180975.51148844432
948,5408007.693900886
949,0.02157570582103392
950,0.04637420965010496
951,1379.2279445206068
952,208.03509510509963
953,0.07768500893455363
954,450.72865881752097
955,2845.147665449851
956,87.28227299277317
957,867.0062156712698
958,691.7907811266697
959,1392.486918775553
960,1459535.034089713
961,254616.96950061855
962,4812.147013203983
963,512.6567514867271
964,12021.013736903342
965,9638.435746034831
966,38059.063536279835
967,224.09278668975213
968,8899.93847341405
969,69.45117597181007
970,5881.377637739615
971,718.773897127517
972,266.5424180352286
973,150.28181314512446
974,0.05919622568123867
975,184517.90348140206
976,4427.745612117903
977,73589.94806820864
978,2057.60483660616
979,46488.07043190482
980,0.05917802171756338
981,1173.4962710292657
982,636005.3555314685
983,6450.595024293466
984,4704.292680122573
985,636394.0807684109
986,3488.6099253473058
987,212344.72382814734
988,34198.191068964625
989,239.39023842925798
990,38057.81314868949
991,35823.572615037025
992,43953.93733834968
993,0.06851541292303043
994,186459.03747446
995,38035.113644528814
996,1325.2798201681276
997,754.2245219894041
998,7020.871942556477
999,0.03855561172895648
1000,1627.7626442478884
1001,80.05422130210674
1002,0.03887526402133517
1003,5470.764628324987
1004,847.5449785670469
1005,0.046709514654566964
1006,4307.226999253977
1007,5.381350489595122
1008,0.021909013361167445
1009,6812.773120792229
1010,129416.45612346561
1011,15822.391819148648
1012,86.2033872957434
1013,3933.8141118636854
1014,1780.8882708831334
1015,93.37806502484622
1016,5585.1521669703
1017,29110.55018004095
1018,4251.922044661374
1019,621806.3709080151
1020,1123070.7044291599
1021,49055.48632324368
1022,18062.477318072943
1023,22143.372354814328
1024,24524.88889451618
1025,52124.01606966289
1026,2595.1856320976394
1027,7709.132710675527
1028,176.69580144079555
1029,8712.171182025573
1030,678.2850077544343
1031,2668.170739646448
1032,8680.25346096412
1033,436.3152782795189
1034,288061.40704679687
1035,6120.656500541475
1036,35405.88903417359
1037,1202.2260126149117
1038,20353.209598119363
1039,14.995516129494781
1040,2779.535545090323
1041,105445.22446599693
1042,5022.033156056207
1043,1611.172052456088
1044,110540.07575841533
1045,4151.37244869373
1046,80556.00280727934
1047,12717.47440663231
1048,58.40400204915
1049,29150.76220615106
1050,26104.943927567427
1051,7658.441316565089
1052,0.0691060514257546
1053,131553.60075636685
1054,5116.467537097651
1055,1602.2599284613068
1056,1148.1247474529655
1057,4933.662199016855
1058,0.0390251350333611
1059,158.1621767475036
1060,78.0673998987321
1061,0.03934676474193111
1062,22220.305991855308
1063,37.696660833914905
1064,0.045883441046158116
1065,10.547493968041529
1066,23.635586369187248
1067,0.02137271120923617
1068,0.04605980552247482
1069,962.6935512752555
1070,161.68758660680388
1071,0.0773085743664364
1072,28580.234580163637
1073,1328.6053969249153
1074,38.2888373606448
1075,1040.0809439948457
1076,15036.25906898685
1077,794.0577301198074
1078,12197.587872100557
1079,783428.2569120873
1080,102181.81117635318
1081,19757.281872692056
1082,13230.946172330787
1083,12898.917508597358
1084,22113.011256293048
1085,252.96003411939827
1086,1565.7879804558088
1087,372.0001412024146
1088,964.8672288045401
1089,6200.1582635246095
1090,679.1618892695166
1091,305.7483361766822
1092,2683.5822720862975
1093,46926.88556532687
1094,1355.3599340769645
1095,5185.9338138917265
1096,227.21565640694485
1097,429.90999795745165
1098,14.766540933004855
1099,665.238207274084
1100,18598.83793499495
1101,266.4133670574385
1102,558.3197674609468
1103,6422.833300169346
1104,1967.8375906803735
1105,28007.21494395842
1106,4601.1060892322175
1107,2.7887686733089105
1108,21911.310854576433
1109,18036.65463514351
1110,2276.6540036796873
1111,0.06815183765097321
1112,34595.41346700218
1113,2664.281880402016
1114,304.16184201140675
1115,198.82613699703754
1116,850.2121065133324
1117,0.038268412634067495
1118,30.1374283786541
1119,5.538191033890271
1120,0.0385868336004205
1121,94.19485637625684
1122,654.4389129378997
1123,2.10000092945021
1124,12198.99080308618
1125,1929.4066019453505
1126,0.01839977460889958
1127,4566.491684227234
1128,189123.6195423727
1129,1954.7476595497608
1130,0.07158261453986921
1131,2888.642835159601
1132,3182.1250664525196
1133,163.49091412871365
1134,18645.39771088732
1135,35431.602270519266
1136,533.4185468890391
1137,87142.90601253841
1138,154174.8247431989
1139,28707.42726006874
1140,367720.0136849435
1141,67624.21490539711
1142,41105.288189486964
1143,72669.99843661822
1144,930.2054081655713
1145,11839.53756944726
1146,191.5278555753207
1147,2912.0546839440008
1148,3601.278635729912
1149,2024.9927506758058
1150,574.1172815170895
1151,12104.238564062021
1152,216927.66116151155
1153,2921.932098461278
1154,28023.09610703811
1155,2846.174583317975
1156,840.8280568149397
1157,0.05358518878885908
1158,1391.8092486469407
1159,77113.02522855824
1160,425.68005307343725
1161,545.7786452679103
1162,57495.00439609521
1163,2660.4045039172283
1164,51245.35303784821
1165,6476.486015696182
1166,17.405315593780948
1167,25468.83626132754
1168,28579.298260210904
1169,3316.457776151458
1170,0.06263704587621621
1171,49622.50695060418
1172,3943.013980202699
1173,823.3440225959348
1174,562.7009372341432
1175,2480.067605799481
1176,0.033985731332486044
1177,90.52435804158642
1178,27.403534144905223
1179,0.03428466194774955
1180,99.52117154532066
1181,768.9111988582839
1182,2.2278157057467616
1183,399426.1773836158
1184,0.05007405855602984
1185,0.019963767225473057
1186,844629.1653320245
1187,22006.620181120175
1188,861.1204258166016
1189,26.20485597089013
1190,2119.2264221734363
1191,7959.7072761251
1192,554.9708460517589
1193,5753.541648136319
1194,2799.769146201707
1195,703.3506804957868
1196,387840.37711323885
1197,146900.4895780182
1198,13333.981370550388
1199,105199.75504674333
1200,1993927.5777218032
1201,32063.66261869364
1202,288821.374593849
1203,2401.279485345771
1204,37986.61936510956
1205,1193.8609171618841
1206,14198.215497447174
1207,13219.931411596277
1208,14859.352488240162
1209,2485.1173691093954
1210,475920.9232366884
1211,646209.6754443076
1212,6897.818097469823
1213,85540.6073027651
1214,2174.6013347752773
1215,5232.817405174334
1216,0.05638997179109109
1217,2564.457249192889
1218,127707.11751368716
1219,4792.219959766752
1220,5493.921117786669
1221,122907.33517370476
1222,4374.34836040246
1223,161726.3978019461
1224,27299.77240210973
1225,73.2836643788002
1226,28903.59503671811
1227,19937.70070428523
1228,16041.660274757354
1229,0.06559300627383985
1230,149565.50454890783
1231,7465.888332257294
1232,2883.73954187214
1233,3244.0011985594533
1234,8056.420741022813
1235,0.03625911041368511
1236,205.827048327981
1237,401.35269977489145
1238,0.03656870046863332
1239,12.008967784134123
1240,326.5001792483911
1241,0.05320628428313026
1242,530.0956732359627
1243,0.0601084240781039
1244,0.026277685993999208
1245,0.05339413783709059
1246,2454.082036527755
1247,801.6551510104271
1248,0.08588145582926415
1249,364.57756103466613
1250,2722.290419546569
1251,339.99559705335787
1252,6196.619805921239
1253,6279.569465378708
1254,719.2036540661293
1255,19378.51041000914
1256,62146.51890977734
1257,34634.661453791065
1258,21690.06103340426
1259,758648.8050385982
1260,119933.07740388675
1261,56044.4512011595
1262,1834.0913853168367
1263,20553.94085761994
1264,153.15966321005982
1265,8622.610123059943
1266,2364.7925481646616
1267,938.1599543105514
1268,2215.903076532393
1269,30854.362358517523
1270,53028.53491277164
1271,1865.9290466732905
1272,15084.620322369903
1273,613.6987109215137
1274,2833.919117058655
1275,0.0668349992546989
1276,1813.8421377821496
1277,27837.93641600932
1278,223.32330437844368
1279,922.8257152578136
1280,14700.928221687685
1281,2609.2054244924702
1282,46255.3220131118
1283,5715.964902985054
1284,37.561221863115456
1285,34350.00467747031
1286,17947.90936510306
1287,3645.743170455194
1288,0.07647635612341824
1289,32646.544617764277
1290,3468.1867413966997
1291,936.5590236230089
1292,391.52354853135876
1293,1197.833889286113
1294,0.04502800085326342
1295,37.57836051538446
1296,84.64863027516526
1297,0.04537270761677064
1298,55.44315407654478
1299,78.86489903605008
1300,0.042206974921793226
1301,1940.5264127630446
1302,145.55853788390095
1303,0.01903841243463163
1304,0.04237656465622567
1305,1401.1516011824779
1306,512.8583254924434
1307,0.07285166292415289
1308,2288.5805866487685
1309,7182.772952219542
1310,327.5720486748791
1311,2210.2764650039962
1312,6164.222403313142
1313,1363.2459918253542
1314,36900.97760131259
1315,68656.89094311066
1316,80069.95943870772
1317,25293.234780850726
1318,419786.6514943758
1319,204564.76858475912
1320,482573.5315726594
1321,3878.3782307956376
1322,141442.0645809826
1323,8369.555070309365
1324,26077.491415973767
1325,20506.12697623866
1326,2368.192592811816
1327,1178.3830789564315
1328,3381.5415209022717
1329,72220.93979569439
